,trials,presented_point,time_between_samples_mean,time_between_samples_std,sampling_rate_mean,sampling_rate_std,last_time_sample,horizontal_errors_pxs_mean,horizontal_errors_pxs_std,vertical_errors_pxs_mean,vertical_errors_pxs_std,total_errors_pxs_mean,total_errors_pxs_std
61,7.0,"(960.0, 536.0)",54.411764705882355,9.905784546114884,18.906270331497304,2.9300537556783417,925,460.6666666666667,150.64546310976493,283.9166666666667,73.92840943928269,560.9336143651338,79.59520677738048
62,7.0,"(1379.0, 941.0)",51.333333333333336,10.954451150103322,20.47920023350254,4.844352467239691,924,42.84615384615385,25.63305004165267,231.46153846153845,157.48485416045833,238.61528230703578,154.69814569122292
63,8.0,"(960.0, 536.0)",49.77777777777778,14.312215278315216,21.8053830792269,6.164916344820314,896,292.84615384615387,45.05013643596885,126.38461538461539,35.29336059055793,319.9526937625366,51.35514265556397
64,8.0,"(1379.0, 131.0)",46.2,12.0523856559604,23.39013860630324,6.941788239731997,924,31.153846153846153,30.611325590994415,25.153846153846153,19.906883826170258,45.57499857273365,29.31782546013107
65,8.0,"(1379.0, 536.0)",54.470588235294116,8.458324455538206,18.726602134148234,2.3797937459838185,926,207.25,23.01494079940246,203.33333333333334,46.33453235858639,291.9808225955369,41.48231635006565
66,8.0,"(541.0, 536.0)",44.35,11.799470327095197,24.144801716420254,6.294815138410317,887,131.35714285714286,200.18227663195117,113.57142857142857,39.329585893200196,197.04167384868933,181.51448244791743
67,8.0,"(541.0, 131.0)",47.94736842105263,10.816525778497342,21.882380480569992,4.686282425841924,911,165.0,180.09698242037004,59.84615384615385,62.05933408235672,183.66408984451488,182.64815426231962
68,8.0,"(960.0, 941.0)",48.8421052631579,13.167996122556252,22.011050133253445,5.910954633996849,928,212.08333333333334,157.80602984536284,306.25,223.69962188911572,375.3508649279886,269.8599541697091
69,8.0,"(960.0, 131.0)",44.6,13.825339055516867,24.565381101269853,7.177893649297318,892,231.14285714285714,54.16885919162826,102.42857142857143,65.55010546544233,260.73042525122,56.29706594514715
70,8.0,"(1379.0, 941.0)",40.0,11.508031222094232,26.733594764191682,6.233823195054612,920,107.76470588235294,79.33290201776659,276.4117647058824,148.67614185103588,302.96878006203264,156.92328797130045
71,8.0,"(541.0, 941.0)",48.421052631578945,11.38011094883333,22.00084728648624,5.997025885213173,920,91.42857142857143,134.03022808611618,181.28571428571428,65.44182648017417,214.70887302855184,131.79730048160232
72,9.0,"(960.0, 131.0)",45.4,14.482403115505383,24.212007399937185,7.141650929386134,908,92.53846153846153,53.558904143174466,104.84615384615384,109.45448379883139,157.05679848788373,98.68173653548746
73,9.0,"(1379.0, 941.0)",43.57142857142857,11.92664655128103,24.606096104063216,6.343975291932253,915,79.71428571428571,85.87318604566067,142.5,145.56184252749756,171.23106748352401,160.94406779072116
74,9.0,"(541.0, 941.0)",47.89473684210526,10.35117454226486,21.95902081012165,5.2702401182742165,910,86.78571428571429,94.73359531672305,79.57142857142857,38.76801753602406,128.4279660691233,88.58353823162535
75,9.0,"(1379.0, 536.0)",42.57142857142857,11.942606513660913,25.28230239656146,6.617422490239515,894,143.42857142857142,98.58405716205137,76.5,57.85295399298368,175.90283067322272,92.4552858166219
76,9.0,"(960.0, 941.0)",41.31818181818182,13.036265373028929,26.16930884002843,6.407997761221073,909,42.6,34.82872377793938,35.13333333333333,51.03837336314272,63.528423975606806,53.20907830288185
77,9.0,"(541.0, 536.0)",49.166666666666664,11.388346870571008,21.544788113923662,5.439371445667519,885,61.69230769230769,47.81757741729678,143.53846153846155,29.24594747630827,159.70355487016462,45.23108980457178
78,9.0,"(960.0, 536.0)",37.875,8.968985914434993,27.60967352888028,5.238544527829714,909,81.1875,61.66463608706371,158.75,83.04027637237246,190.38255435709556,79.02955457591521
79,9.0,"(1379.0, 131.0)",44.35,13.882633035559211,24.598609425775557,6.752672074637939,887,62.4,59.22251823982721,123.0,126.05501444475212,143.0526526162895,133.99952206174666
80,9.0,"(541.0, 131.0)",45.35,13.53615528870735,24.017528632364208,6.925944433741586,907,89.15384615384616,101.07335200341927,36.23076923076923,26.507339611029206,100.79921802253249,100.0952351892158
81,10.0,"(1379.0, 941.0)",43.285714285714285,12.329379767132524,24.87288711781877,6.393623144123997,909,91.61538461538461,140.711673815391,205.46153846153845,143.58145122575783,233.01670090008292,191.64145655591346
82,10.0,"(541.0, 131.0)",48.8421052631579,12.757920792052602,21.988206756977775,6.02605711665055,928,49.92307692307692,64.25365782878589,134.30769230769232,219.46416725757118,150.42908139074058,224.04243916914723
83,10.0,"(960.0, 941.0)",46.25,12.041075533356645,23.03507033253425,5.595254720329991,925,74.5,28.699800895277505,80.21428571428571,78.56314891440476,123.1803965192089,61.70104119704174
84,10.0,"(1379.0, 536.0)",50.611111111111114,13.28800164262185,21.101737291492928,5.418500085738403,911,127.92307692307692,141.50154200761398,45.76923076923077,36.631541361034856,141.81073894368552,140.40443948799552
85,10.0,"(960.0, 131.0)",47.73684210526316,14.137825728997027,28.595864786211767,32.882932773937284,907,110.07692307692308,91.0456027227451,81.07692307692308,111.26576744856055,143.2517888949518,137.25412274013996
86,10.0,"(541.0, 536.0)",48.0,12.632456109894902,22.417173466515674,6.387734672863061,912,159.0,129.07528257349884,124.92857142857143,122.97355365264184,227.40564649866252,144.76789481475774
87,10.0,"(1379.0, 131.0)",47.78947368421053,12.020066325101281,22.260231716901732,5.4941944861607235,908,83.92307692307692,49.094040901834575,163.84615384615384,99.92677792636748,185.71543576406236,108.60021955868783
88,10.0,"(960.0, 536.0)",49.611111111111114,12.000642986888886,21.54654251475287,6.063857562332508,893,76.5,28.764851236651072,68.08333333333333,44.40431347916051,108.94462712258736,37.65392703451258
89,10.0,"(541.0, 941.0)",45.3,14.167215675636479,24.018322259771654,6.333014428346947,906,59.642857142857146,70.8313965321444,119.07142857142857,87.9695274234325,136.3627688852624,109.069680763925
90,11.0,"(1379.0, 131.0)",50.22222222222222,9.324731485890123,20.619459608772132,3.9496894513017318,904,107.84615384615384,124.80621665596762,106.0,100.70749723828906,157.49695545374115,154.20795582001242
91,11.0,"(541.0, 536.0)",47.89473684210526,11.271271057273772,22.187436210116573,5.84071376150503,910,124.0,42.33020380114126,138.30769230769232,60.126001818469156,190.35205390155033,60.647304766669386
92,11.0,"(960.0, 536.0)",46.2,13.481839637082173,23.321615315822616,5.937582682849005,924,67.4,43.232395260961425,24.333333333333332,22.629381098229107,76.960165308712,39.914069645373466
93,11.0,"(1379.0, 536.0)",46.3,15.123161045231251,28.14391826711025,26.913255341250544,926,97.0,118.84611899426922,124.86666666666666,71.04633855605947,173.6545165304188,118.3924640982406
94,11.0,"(1379.0, 941.0)",44.285714285714285,12.517199052058075,24.3267609480587,6.358523690324705,930,93.64285714285714,47.98602049832124,226.42857142857142,166.67149652865675,251.36370366345264,164.12561363791013
95,11.0,"(541.0, 941.0)",46.63157894736842,12.083962953634868,22.793005431806325,5.379916757424028,886,81.5,77.06838336364474,53.214285714285715,29.520401108939097,102.80924675189995,75.59933056784928
96,11.0,"(541.0, 131.0)",43.19047619047619,11.408514145643066,24.688718966842515,6.02662190399232,907,67.375,61.78174791149891,113.5,174.39860951280545,152.0448197479347,168.9256427775785
97,11.0,"(960.0, 131.0)",44.6,10.910545357588685,23.729238935744867,5.542257736094837,892,78.5,50.49151272385149,193.07142857142858,153.5147569852648,222.314945952982,141.88398361310098
98,11.0,"(960.0, 941.0)",46.68421052631579,13.490942893890143,23.295457743988354,6.733883787287209,887,59.07142857142857,40.689528813959505,126.71428571428571,187.04866768205716,152.4374203237938,181.52580697882254
99,12.0,"(960.0, 536.0)",47.78947368421053,12.845556050607833,22.51200318544132,6.110671679250107,908,52.53846153846154,33.04918335920056,149.3846153846154,43.33862810923452,162.98636693066794,38.496527847068684
100,12.0,"(541.0, 536.0)",43.904761904761905,9.128212477727978,23.78263603531057,4.913195387039563,922,123.375,105.71179865559,114.3125,31.268432064144182,176.3364079305505,96.6794121731741
101,12.0,"(1379.0, 131.0)",44.4,11.359577456930342,23.985559065313762,5.883921003071627,888,100.06666666666666,183.0513467734001,167.4,148.60004486316055,204.34185734483876,227.7504599414198
102,12.0,"(1379.0, 941.0)",44.5,13.287211897158862,24.3937432840024,6.645226636677228,890,128.8,47.82077651676797,357.73333333333335,166.29189864679384,386.36669801438035,158.8180552250425
103,12.0,"(960.0, 941.0)",40.63636363636363,11.522884166046808,26.166834758903917,5.594459409241119,894,43.25,48.00455707534442,43.8125,28.43241712816552,73.18312190042009,39.334058637626676
104,12.0,"(1379.0, 536.0)",46.94736842105263,12.971522185604677,22.962336428198658,6.168687448490794,892,114.8,109.87884236740027,113.93333333333334,112.70815804052911,169.500145078845,149.0168921685855
105,12.0,"(541.0, 941.0)",44.95,13.60321653139433,24.121639184634123,6.390844267245681,899,89.06666666666666,157.8663851348841,144.86666666666667,83.26813449466862,202.25204959282874,140.95640615275335
106,12.0,"(541.0, 131.0)",42.476190476190474,11.16379798668573,24.983337478798116,5.619777043505992,892,146.875,88.15389597176066,150.0,162.2906343570078,219.06800399352161,173.75509956917637
107,12.0,"(960.0, 131.0)",41.13636363636363,10.708091479834112,25.789787821011036,5.7853442236437385,905,77.9375,50.92208355664564,64.0,65.9886353851934,113.12503302855937,65.7308101447666
108,13.0,"(1379.0, 536.0)",49.388888888888886,14.761582604438264,21.972570021682774,6.293725732316135,889,96.46153846153847,112.08280962314316,98.38461538461539,52.46909487650576,160.6633952462389,92.12598170371858
109,13.0,"(541.0, 941.0)",42.19047619047619,15.351807858853219,26.385955637094305,7.734815156889477,886,70.85714285714286,52.79455754263359,158.21428571428572,51.94802150973134,181.484144921015,51.008453075398876
110,13.0,"(960.0, 131.0)",40.54545454545455,12.145808378079442,26.51971569475112,6.3537183700642546,892,113.0,63.33471176444805,185.85714285714286,164.63720163822424,228.3797040361278,162.0841824884282
111,13.0,"(1379.0, 941.0)",41.36363636363637,9.551513228733846,25.418195809183604,5.4359911551810525,910,142.875,71.11599239974086,248.0,176.6829788066751,295.14829212540496,176.29268463398193
112,13.0,"(541.0, 131.0)",45.0,13.849187701811251,24.069365806623946,6.2910853660490424,900,161.0,157.8057878110517,131.26666666666668,167.94144482196432,215.48716266186167,223.21338683258602
113,13.0,"(1379.0, 131.0)",45.25,12.80576042255984,23.765341434278163,6.0633434794304675,905,164.06666666666666,98.20079203120287,170.86666666666667,66.92470063852026,244.27629799794522,102.78467899652686
114,13.0,"(541.0, 536.0)",38.73913043478261,10.109046277229158,27.10649373738181,5.01669197570909,891,149.25,73.88546880138205,92.1875,48.50414769635685,184.27263428287102,68.03975863016615
115,13.0,"(960.0, 941.0)",46.45,12.126314361750648,22.9995377137205,5.793823010736756,929,50.06666666666667,26.679496913464384,152.4,137.895032542873,169.6719435561814,129.1150581324063
116,13.0,"(960.0, 536.0)",41.31818181818182,13.188791259096986,25.962568149496928,5.755258086248898,909,23.5625,20.155547468377037,106.875,55.523502906426934,111.97772051590621,54.10686285547884
117,14.0,"(1379.0, 131.0)",44.25,14.49439546859406,24.582684103308654,6.356075704417268,885,80.13333333333334,80.54221805294965,97.6,64.73721237948592,134.81542784067838,91.92315857715894
118,14.0,"(1379.0, 941.0)",45.35,15.53793744356052,24.42490220057001,7.206959066095816,907,110.0,59.180112489633835,290.42857142857144,209.76780165755875,319.61147971669055,204.45555375650457
119,14.0,"(541.0, 131.0)",38.375,8.649723020613626,27.179218254636563,5.053908311622472,921,88.11111111111111,60.65649080307243,78.0,104.87187950595293,128.2142885951001,109.93627740168971
120,14.0,"(960.0, 536.0)",44.095238095238095,13.99967605715273,24.833794658354957,7.081077335267995,926,125.2,129.5778787705165,53.266666666666666,31.04076173177599,145.92398887489236,122.36226053883458
121,14.0,"(960.0, 131.0)",46.25,10.671808656455568,22.80195053668347,5.272769756671668,925,83.93333333333334,55.63508085931234,127.6,78.26519021889617,163.97426786692512,75.23101849750908
122,14.0,"(960.0, 941.0)",48.05263157894737,13.02416250145344,22.574400912804805,6.77138700166832,913,63.5,44.28277640024715,146.5,174.21733143240536,173.82433096063488,166.1091352792811
123,14.0,"(541.0, 941.0)",46.2,11.200892821556682,22.9044091358142,5.380108130021827,924,146.06666666666666,89.96330115972599,100.8,40.523573386363644,192.61675922493149,64.26858277845756
124,14.0,"(541.0, 536.0)",40.22727272727273,9.889994108748214,26.269761197394697,5.841606611467485,885,57.5,48.80573736764972,65.875,34.89067747980827,99.21257904878647,37.44314568099611
125,14.0,"(1379.0, 536.0)",48.578947368421055,11.032563234513805,21.75234244458277,5.314918069297533,923,96.86666666666666,109.6216929059005,145.8,68.05409612947629,196.45083578439093,93.25307387041425
126,15.0,"(960.0, 941.0)",43.80952380952381,10.79073256535682,24.1441288429739,5.495134684731055,920,27.928571428571427,20.589401870568146,97.57142857142857,102.70117142586494,107.46698118049491,98.60269171322865
127,15.0,"(960.0, 536.0)",47.8421052631579,12.005538887901686,22.270983980192085,5.630619847929075,909,35.285714285714285,29.680268990474783,124.07142857142857,108.5241673451549,132.61785355612747,108.21145597338487
128,15.0,"(1379.0, 536.0)",39.17391304347826,10.772962024208905,27.030445209390145,5.612815783010674,901,65.76470588235294,42.323028652558165,85.17647058823529,45.40048625564637,113.2368942413139,51.08694912418223
129,15.0,"(541.0, 131.0)",48.73684210526316,11.025530684271216,21.62256774112911,5.052196059629986,926,94.35714285714286,41.077639281969354,111.21428571428571,133.81713459121775,168.69963706553486,111.38544863779346
130,15.0,"(541.0, 536.0)",43.42857142857143,14.032518114217787,24.999811801361936,6.337495568472448,912,115.21428571428571,56.11872436620237,74.92857142857143,73.95120426500772,148.96615164210542,72.90953264598215
131,15.0,"(1379.0, 131.0)",44.142857142857146,12.186197165668387,24.465813585840394,6.930335425840772,927,209.92857142857142,213.5785115882328,128.28571428571428,56.982990659404635,253.02601575116867,212.99743374430773
132,15.0,"(541.0, 941.0)",43.23809523809524,13.059952460734458,25.142985110887064,6.993757142725761,908,163.0,154.78095120893545,234.42857142857142,174.66773121137916,295.64036575383346,220.427966516624
133,15.0,"(960.0, 131.0)",46.68421052631579,14.664861804502364,23.533036288161963,7.022007911219875,887,100.71428571428571,66.10535808349381,188.07142857142858,162.03194759310995,221.3776833887568,164.71314852624045
134,15.0,"(1379.0, 941.0)",40.27272727272727,12.270370144012542,26.881603301264803,7.015413828297818,886,73.0,71.93350103692,344.07142857142856,181.98173545940352,355.0274486627853,189.63501593171546
135,16.0,"(960.0, 941.0)",40.95454545454545,15.1821584066396,26.968805441746948,7.287424648284536,901,40.625,24.23033996872516,97.25,122.1062549585401,117.31293608860503,113.32552680782416
136,16.0,"(541.0, 131.0)",43.0,13.355933227631546,25.355338886628054,6.976868461880854,903,103.25,86.77809343376933,213.375,210.44680889716528,246.46149854598144,217.40395519509113
137,16.0,"(1379.0, 131.0)",39.34782608695652,10.964800185146514,26.868645058345923,5.4451445558149905,905,86.47058823529412,66.1354382594659,133.35294117647058,38.696315642327725,166.592386829299,58.12441172822748
138,16.0,"(541.0, 536.0)",42.42857142857143,12.662548560792246,25.388119236956786,6.185374832323425,891,185.64285714285714,68.09091311606558,96.35714285714286,43.437322896423574,215.14899204074533,63.10351876871957
139,16.0,"(541.0, 941.0)",41.09090909090909,11.453102362199,25.859639522771236,5.612969522311747,904,159.25,174.46937410330787,108.6875,107.59514321636456,200.0946994892744,197.86845058345446
140,16.0,"(1379.0, 536.0)",46.3,10.286398786747478,22.81100552795722,5.574355472329542,926,77.07142857142857,101.99612337571205,136.64285714285714,75.68978714166806,174.68588868633046,101.13490428776574
141,16.0,"(1379.0, 941.0)",42.333333333333336,14.038495826810118,25.883715527751594,7.148263692362463,889,158.57142857142858,91.78290712772355,221.28571428571428,107.91228486363264,279.3740514575021,127.01010961198938
142,16.0,"(960.0, 536.0)",40.5,11.827356578558186,26.394790123775394,5.968724854358487,891,98.0,80.44128293357834,124.8,79.78654857388764,162.84794239773626,107.22071157270369
143,16.0,"(960.0, 131.0)",38.375,8.71690168580557,27.127704001022845,4.7760687288896095,921,63.5,34.551491365143065,193.66666666666666,134.1632504741063,212.07677564668228,125.52311477340693
144,17.0,"(960.0, 131.0)",52.529411764705884,13.213707887060599,20.327505519880873,5.322223530348945,893,38.666666666666664,21.40223248998935,99.66666666666667,72.22572641071571,112.07564654906957,67.39596514090954
145,17.0,"(1379.0, 941.0)",45.4,11.766052864066182,23.636742593972325,6.411973834209616,908,86.0,90.61714333759737,424.93333333333334,118.48345407224119,437.8010079733807,136.17786439368638
146,17.0,"(541.0, 131.0)",43.04761904761905,12.438328591116635,25.011482653141673,6.336104618546542,904,139.5625,157.74186538059578,145.5,138.73896352503144,221.76538174060624,188.67711297728502
147,17.0,"(1379.0, 131.0)",41.77272727272727,15.048200793032967,30.196869023692603,25.288405805545988,919,75.4375,86.92595178512572,41.5,34.60130055359191,89.17527111544447,90.63227086136027
148,17.0,"(541.0, 941.0)",40.21739130434783,10.103621915105625,26.298946022190872,5.7951945269144804,925,81.58823529411765,79.88525508026343,195.7058823529412,181.1241903179669,218.1486197449132,191.19685804667057
149,17.0,"(1379.0, 536.0)",46.05,11.421361565067452,23.162178552300198,6.1141004182489525,921,113.4,112.34280870027538,217.0,72.91181888646952,270.0048810272338,70.59011419079413
150,17.0,"(541.0, 536.0)",44.65,15.146864361972742,31.844432574878738,39.046744534191184,893,62.42857142857143,28.54748997151009,51.42857142857143,31.585969502102593,84.20504690764028,35.557941702793244
151,17.0,"(960.0, 941.0)",46.3,13.06177629574171,23.29847074262556,6.34975820121985,926,66.6,50.41269681340207,337.26666666666665,132.450477118389,348.57592750823153,129.4749245804354
152,17.0,"(960.0, 536.0)",37.833333333333336,11.06671686735602,27.970697254427886,5.407910357099488,908,72.875,46.24915539769348,159.125,55.763871592636036,183.86708562545482,45.53042744804467
153,18.0,"(541.0, 536.0)",46.5,12.511994245522974,23.352912967685793,7.117206275262745,930,124.4,159.3636512299255,54.2,51.70454525474526,139.82898802444316,164.10663436130017
154,18.0,"(1379.0, 536.0)",41.40909090909091,12.126826351332484,25.828662771252485,5.814700248523837,911,66.3125,61.840236446427014,185.25,53.07482925078516,206.45378434046143,52.2771214921236
155,18.0,"(960.0, 131.0)",40.90909090909091,11.476890182643675,26.170768438125858,6.308971364055064,900,48.11764705882353,34.40739037053997,101.29411764705883,74.81094973793637,116.972874190073,75.32396461213273
156,18.0,"(1379.0, 131.0)",48.94736842105263,14.734398293611866,22.507203791314108,7.259853930112662,930,64.92307692307692,47.37974500444668,44.07692307692308,26.00136546255138,81.09039136849073,50.03039811352006
157,18.0,"(1379.0, 941.0)",47.94736842105263,12.500415505559578,22.431207190737926,6.482587676461962,911,150.42857142857142,217.05026221253593,442.64285714285717,83.29003296815732,492.4450965625785,173.51463013669118
158,18.0,"(960.0, 536.0)",52.588235294117645,12.146453481569457,20.1319608432325,5.178716291165708,894,58.75,37.383429930028264,139.25,49.67582409985767,156.9724712992451,45.46401420399454
159,18.0,"(541.0, 941.0)",47.8421052631579,12.075478231326304,22.370769607385615,6.131306240708954,909,100.28571428571429,100.6623979813065,103.28571428571429,115.13621037178315,152.2533874697859,144.6835670537736
160,18.0,"(541.0, 131.0)",39.43478260869565,12.430069036698423,27.25520213771411,6.388385704655946,907,214.0,123.28473141472142,133.75,98.95358760550322,259.8148035349347,145.5069340756765
161,18.0,"(960.0, 941.0)",47.05263157894737,14.11409778316301,23.3782589246134,7.429927144593723,894,139.07142857142858,83.28390711099875,327.07142857142856,191.65872358578048,356.66654079025795,206.82078189478062
162,19.0,"(960.0, 941.0)",49.72222222222222,14.062580589618186,21.99013945810563,6.947571890140133,895,101.07692307692308,46.94589609074806,235.92307692307693,111.91649465180693,264.50920789296373,103.15202605038071
163,19.0,"(1379.0, 941.0)",48.73684210526316,8.978583320811445,21.35141990226721,4.739851603846871,926,62.69230769230769,91.03117354078778,183.84615384615384,33.38319741760045,206.85629391416538,65.88869267137248
164,19.0,"(960.0, 131.0)",41.13636363636363,14.059275341940491,31.491736964095345,30.107403507948213,905,63.5625,52.18473046543404,81.8125,29.743105818828,114.19728898887058,36.060424118309776
165,19.0,"(541.0, 131.0)",42.57142857142857,13.138715703604216,25.420835229470207,6.434196322409461,894,109.0625,119.74528631119473,154.25,165.29462332453528,198.40597028059125,194.89486513763552
166,19.0,"(960.0, 536.0)",41.27272727272727,12.638979454564065,26.255040364743248,6.902910065817013,908,95.53333333333333,77.18537570176245,257.4,55.093617295170105,286.4130261659403,48.392614200258215
167,19.0,"(541.0, 536.0)",45.45,13.290880332017137,23.794307323303673,6.369224545478646,909,51.5,44.73852606295512,23.785714285714285,22.985021742208467,58.959596150022676,47.66154807266937
168,19.0,"(1379.0, 536.0)",41.22727272727273,13.242259551018057,26.29787239763856,6.580806926089542,907,98.42857142857143,165.95899419766934,271.7857142857143,62.68763670707621,324.3375440782829,99.16119813492362
169,19.0,"(1379.0, 131.0)",44.35,12.15020575957461,24.37678926367418,7.01722432142135,887,76.0,82.7267446822023,37.857142857142854,73.72231407000687,90.92967807798155,105.9228529992078
170,19.0,"(541.0, 941.0)",43.19047619047619,13.570342479515316,25.091220714709284,6.281542338872996,907,106.1875,84.48240848691519,118.125,164.5299649759885,171.0476366983957,173.72217325342677
171,20.0,"(960.0, 131.0)",48.63157894736842,12.93795121792672,22.287563654044828,6.838777929085903,924,26.0,23.87145060205085,71.92307692307692,63.35548247597294,84.56415383530633,57.28521793456804
172,20.0,"(541.0, 131.0)",43.95238095238095,11.926266291861804,24.232678422948428,5.647161121090392,923,65.5,44.21820891895103,97.6875,55.31694897361929,126.30918191540476,53.798727344252164
173,20.0,"(541.0, 941.0)",39.04347826086956,12.28459006719771,27.458952919168258,6.012223357761242,898,117.11111111111111,46.249190850446105,207.83333333333334,100.81349667138379,245.07200021223161,95.66488523764342
174,20.0,"(1379.0, 131.0)",43.19047619047619,12.737716950324181,24.92303912542033,6.155518129024191,907,77.26666666666667,125.88432079580929,76.0,100.5716991338352,115.23117473875351,156.2992099627939
175,20.0,"(960.0, 536.0)",46.2,14.005713120009277,23.66167590057754,6.9422843003177075,924,80.26666666666667,47.819754170100964,237.53333333333333,75.15217155138558,256.13681250624853,72.06478529170035
176,20.0,"(1379.0, 941.0)",52.11764705882353,13.948992596731417,20.842704910404187,6.507751703100017,886,116.36363636363636,137.68493198555814,429.1818181818182,88.99726061342683,454.4752805184258,134.41503344447742
177,20.0,"(960.0, 941.0)",37.04,8.678617401406747,28.13173865980283,4.9350446293109655,926,202.83333333333334,96.30925304570803,279.0,65.58455102639137,350.9621249196696,96.87493761823497
178,20.0,"(1379.0, 536.0)",46.15,13.66482711196889,23.569821958437526,6.641322827175626,923,146.46666666666667,153.32313009530628,237.86666666666667,91.93538793933244,307.9008580399376,123.248508922435
179,20.0,"(541.0, 536.0)",47.31578947368421,10.858189398251913,22.332815345751605,5.4302483998751665,899,80.5,40.1314803400736,24.714285714285715,16.289473250400402,86.82910056113238,37.784068959990684
180,21.0,"(541.0, 131.0)",37.416666666666664,10.919846865023136,28.25197475492097,5.394151419563628,898,183.38888888888889,123.98393215291553,114.72222222222223,86.99604432613624,242.18759470758576,105.25288105203656
181,21.0,"(541.0, 941.0)",41.18181818181818,11.94546838244667,25.97038469379687,5.982860477383517,906,121.33333333333333,130.93340122197833,269.53333333333336,213.12840156946598,301.178445614517,243.36969935448028
182,21.0,"(960.0, 941.0)",44.5,12.290240030202828,24.364519347391568,7.138051102527621,890,131.64285714285714,51.63277909962837,249.64285714285714,65.29122358748548,288.04797624891654,60.072032537523896
183,21.0,"(1379.0, 941.0)",41.0,10.677078252031311,25.85010597545653,5.707288931157287,902,115.1875,83.25129034285294,393.875,39.544081415554466,415.53846523593063,65.02285297775931
184,21.0,"(1379.0, 131.0)",37.375,8.184398267435427,27.796286372941456,4.879577918025629,897,97.05555555555556,108.1174629857228,39.388888888888886,55.50689535633177,108.65770757982669,118.047317844005
185,21.0,"(541.0, 536.0)",39.34782608695652,12.661508583969296,27.39156681705167,6.4292366572209625,905,130.35294117647058,139.17696782766328,201.7058823529412,98.88006086156177,248.32244982986984,158.62095690455058
186,21.0,"(960.0, 536.0)",41.0,12.336199503162154,26.20501715448069,6.17216839226656,902,34.64705882352941,30.61898906478594,266.1764705882353,38.843934031875094,270.0672295220384,39.50186604001834
187,21.0,"(960.0, 131.0)",44.65,13.580408683099343,24.185365612079867,6.049018604933459,893,51.6,43.76726326072186,82.66666666666667,43.6755716110912,104.37375820781828,49.250231108519195
188,21.0,"(1379.0, 536.0)",46.526315789473685,13.172413042945518,23.19329936979386,6.284657131453409,884,59.8,87.12917613138168,343.8,45.61607903652688,356.4543267102316,66.23528492846887
189,22.0,"(1379.0, 941.0)",44.45,12.944014060560967,24.258402887629167,6.210930338958104,889,127.3076923076923,160.97700964155126,418.0,95.29710626004581,451.35554360389546,149.01193869424213
190,22.0,"(541.0, 941.0)",43.61904761904762,12.819167904339078,24.946323758746374,7.155123238724177,916,135.0,125.97460061456833,176.46666666666667,123.04517688863531,232.5527963900859,162.15547135743296
191,22.0,"(541.0, 536.0)",42.142857142857146,10.053597860068443,25.092233781302163,5.797387476151789,885,104.53333333333333,42.00931113720174,105.33333333333333,25.278888864469938,151.4656516092899,38.526480710110974
192,22.0,"(1379.0, 131.0)",41.04545454545455,11.323656945155582,25.912172820317448,5.776868719367734,903,84.94117647058823,83.33170471303598,47.294117647058826,45.62992401262492,102.40226556867813,89.39673375689917
193,22.0,"(1379.0, 536.0)",43.42857142857143,12.112848072826397,24.736668876128924,6.4206975280999865,912,137.28571428571428,193.0578849432872,234.42857142857142,105.67180613694885,305.79841425307217,169.49728564288714
194,22.0,"(960.0, 941.0)",46.35,14.513011403564732,23.601673661135138,6.679272642080161,927,159.375,107.6591118995508,267.3125,73.86111861967703,324.4449147481196,92.93981813025789
195,22.0,"(960.0, 536.0)",49.388888888888886,10.750394767371148,21.34080006196183,5.22307744337349,889,78.84615384615384,43.62752510452045,134.76923076923077,35.568252581705174,162.75309315414538,32.54771490721201
196,22.0,"(960.0, 131.0)",50.611111111111114,10.90941942079254,20.774889203623466,4.938215045195721,911,58.46153846153846,30.119289460960662,77.46153846153847,59.24994694527373,104.60181155331908,53.79805062019581
197,22.0,"(541.0, 131.0)",42.76190476190476,15.171730484545646,25.685207515695673,6.571300781998257,898,64.13333333333334,58.287639246146256,78.73333333333333,33.0140710741479,108.72128352574981,54.58097203708934
198,23.0,"(960.0, 941.0)",43.666666666666664,11.941657112946032,24.63187175425096,6.563926225912751,917,114.21428571428571,82.3799373733232,292.35714285714283,116.27283624724903,326.5462180280924,110.41284374101639
199,23.0,"(960.0, 131.0)",47.63157894736842,13.773393597481187,22.780440486560643,6.387806277177973,905,65.35714285714286,43.3632615122478,92.07142857142857,61.36828437010939,124.60147080479528,53.568799971854965
200,23.0,"(541.0, 941.0)",49.0,12.178497012098177,21.84569262971334,6.062911581127287,931,167.3846153846154,78.93087380890121,304.7692307692308,106.79970746585826,360.53271205582286,92.48955283612815
201,23.0,"(541.0, 536.0)",43.285714285714285,12.212962891331244,25.08861317861407,7.3228892811162405,909,84.13333333333334,62.60017749353609,167.66666666666666,33.573137410071695,195.30928496826897,45.72471839005877
202,23.0,"(1379.0, 131.0)",46.4,14.496206400296597,23.74574087116571,7.289830452789546,928,89.85714285714286,111.43855266651735,67.71428571428571,74.1768432978423,116.05612963410489,130.81001677485386
203,23.0,"(541.0, 131.0)",50.388888888888886,10.122246615411514,20.87926513819805,5.42931700662367,907,50.46153846153846,32.20514861995107,132.76923076923077,53.46192584253676,144.08431557588796,57.52473051142912
204,23.0,"(1379.0, 941.0)",41.0,11.724101051020734,26.211036221431446,6.54739123254866,902,120.375,133.26002542022871,490.3125,87.42977092358186,514.153489254242,126.27302557430076
