trials,first_sample,presented_point,time_between_samples_mean,time_between_samples_std,sampling_rate_mean,sampling_rate_std,last_time_sample,horizontal_errors_pxs_mean,horizontal_errors_pxs_std,vertical_errors_pxs_mean,vertical_errors_pxs_std,total_errors_pxs_mean,total_errors_pxs_std,metadata
17.0,300,"(1360.0, 936.0)",41.54545454545455,9.994213201681319,25.35127052101814,5.375640708725156,914,310.625,163.80089857812135,56.6875,34.41242281139182,317.3151201748599,164.40020379675389,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
17.0,300,"(960.0, 536.0)",45.65,15.278334333296936,24.1921522707127,6.94451809647849,913,60.714285714285715,28.753704286649427,19.071428571428573,16.619542222139255,65.34124121374188,29.722899725231567,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
17.0,300,"(560.0, 536.0)",43.19047619047619,10.799554874508873,24.71015236137053,6.344049013258978,907,54.357142857142854,25.96042907101153,56.57142857142857,35.119620657148914,81.99119095254783,36.60330243352347,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
17.0,300,"(1360.0, 536.0)",46.89473684210526,10.857424027350838,22.606825262968016,5.759007591170121,891,45.5,30.422618465308247,40.57142857142857,31.413632813328235,69.00120860685588,29.452946676623284,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
17.0,300,"(1360.0, 136.0)",42.23809523809524,10.667729538882172,24.96923873618722,5.2568172638351784,887,66.125,55.18250968377571,31.625,25.631706439486234,75.99419060401154,57.44243200319052,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
17.0,300,"(960.0, 136.0)",45.6,10.570714261581381,23.11913696769129,5.30343079882896,912,59.92857142857143,28.48925683660493,97.28571428571429,40.652584826321004,116.53741568688174,44.03685991004825,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
17.0,300,"(960.0, 936.0)",44.3,15.27121475194426,24.831849782144793,6.870078284816023,886,167.3846153846154,42.24568883154908,101.53846153846153,33.59399072777379,198.88852414739264,41.0399566202876,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
17.0,300,"(560.0, 136.0)",46.2,11.320777358467925,22.957500084483847,5.496369694801186,924,37.0,43.25010322035577,63.92857142857143,102.7197743417319,76.97161159842844,109.33049310337162,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
18.0,300,"(560.0, 936.0)",55.625,10.599970518826927,18.53537738467314,2.933470799844393,890,112.54545454545455,53.015201312905845,65.18181818181819,44.594777887954926,139.86049756304826,46.405772990772576,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
18.0,300,"(560.0, 136.0)",55.5625,10.392116904173086,18.548714063497293,2.9571946573206147,889,64.63636363636364,86.65005138462804,96.54545454545455,113.47595951755487,120.33074957048893,139.29974802099736,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
18.0,300,"(960.0, 536.0)",43.285714285714285,13.746489966335327,24.924903310734262,5.953607241161805,909,136.86666666666667,85.49999350227397,79.6,27.010615197239275,167.3197229178249,71.50228660238058,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
18.0,300,"(1360.0, 136.0)",51.5,12.157530816557923,20.590744956799327,5.287852410273369,927,30.923076923076923,23.10331823806848,74.3076923076923,41.17016211433603,83.64998710276001,41.34362154339493,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
18.0,300,"(1360.0, 936.0)",47.94736842105263,11.477546428664999,22.39610551640427,6.731676238948978,911,25.76923076923077,26.402662587625066,65.76923076923077,33.65698886425053,73.9008275882642,36.853848419237146,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
18.0,300,"(960.0, 136.0)",46.94736842105263,11.953742792908118,22.70045262837809,5.689916266418495,892,64.5,43.729280808172454,62.0,65.16462668832357,104.05564704278638,57.752496828584285,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
18.0,300,"(560.0, 536.0)",44.6,11.804236527620073,24.039493568916487,6.395293440483664,892,122.38461538461539,144.1946005932146,136.84615384615384,56.17396899720909,205.0256829795574,124.9677192607258,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
18.0,300,"(1360.0, 536.0)",45.6,14.047775624631822,23.92619804754176,6.673134865495875,912,41.714285714285715,27.898869847639176,82.42857142857143,19.59123085797858,96.30541021454376,20.54220653003806,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
18.0,300,"(960.0, 936.0)",49.44444444444444,7.63924241606182,20.863623240716116,4.29848574796508,890,75.92307692307692,35.467127875869984,101.38461538461539,97.52123118862056,147.33878938157915,71.43348431955567,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
19.0,300,"(560.0, 936.0)",49.388888888888886,14.449678538865257,22.35892988167016,7.616403319209744,889,96.5,36.28934646238021,113.08333333333333,42.050482227384215,149.7125229882518,52.64418733813039,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
19.0,300,"(560.0, 536.0)",47.0,11.059646896428665,22.438104909949082,5.108574997891145,893,46.53846153846154,22.297345080370803,57.15384615384615,28.8786483645088,79.60354014797939,20.659497996018594,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
19.0,300,"(1360.0, 536.0)",47.94736842105263,11.156653356962554,22.19772234225111,6.101052015897888,911,64.85714285714286,102.2977846030591,39.92857142857143,32.17466679972723,84.20246770055464,101.04815756570116,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
19.0,300,"(1360.0, 136.0)",50.27777777777778,11.38617853928152,20.892848891492942,4.6310393570438295,905,52.38461538461539,50.14216475572761,33.23076923076923,20.737012047039304,68.08996999912414,46.4375741529495,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
19.0,300,"(1360.0, 936.0)",49.55555555555556,13.462797390596315,22.20924699086561,7.982969028498778,892,41.666666666666664,33.37247701658093,172.66666666666666,115.68371632266239,181.24027763010864,114.88383305711243,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
19.0,300,"(960.0, 936.0)",46.25,13.3786210051709,23.51317973161042,6.867798599720916,925,24.384615384615383,22.383161464810176,77.3076923076923,33.44659259495678,85.7617796535419,28.908240718289285,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
19.0,300,"(960.0, 136.0)",43.19047619047619,15.133120559503938,25.416082320908693,6.808496142867423,907,33.6875,22.027592781554684,66.125,58.83969217288615,79.28924433874535,56.28412948772274,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
19.0,300,"(560.0, 136.0)",52.411764705882355,9.114041032639511,19.655505111767706,3.4879407239457723,891,43.666666666666664,38.857288748558986,110.08333333333333,119.74588255505445,122.59501540368046,121.83819405877898,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
19.0,300,"(960.0, 536.0)",48.1578947368421,11.784303377551973,22.292251313008407,6.538264955717577,915,111.21428571428571,72.83756739821695,78.14285714285714,50.467609333479764,150.87897143968885,59.68877836759468,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
20.0,300,"(960.0, 936.0)",47.94736842105263,12.50462518308842,22.342037058764536,5.92110062397578,911,79.71428571428571,47.309661609788044,186.0,114.2747316151488,213.90001466438972,102.44056540677424,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
20.0,300,"(560.0, 936.0)",44.55,10.56160499166675,23.812668736149043,5.845245832559662,891,69.93333333333334,111.3411973270551,156.53333333333333,74.32708493917649,182.16329065478322,118.87501365364511,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
20.0,300,"(1360.0, 536.0)",44.45,10.413812942433719,23.866088240680163,5.999052763724327,889,80.46666666666667,111.11667541622883,49.6,33.04905444940899,103.35877041031553,108.12568880366813,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
20.0,300,"(560.0, 536.0)",49.27777777777778,14.41374943723895,22.29580342527312,7.243932597605271,887,118.23076923076923,123.00353581293997,51.23076923076923,24.986623640394985,135.93396329555657,117.81029375682743,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
20.0,300,"(960.0, 536.0)",40.95454545454545,11.941057029225117,26.255004978723512,6.519920637031531,901,28.705882352941178,23.802532504614252,73.70588235294117,42.84412885288519,85.32565506207457,37.125426517552924,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
20.0,300,"(560.0, 136.0)",46.25,11.95773808042307,28.559016689739185,31.90960286694251,925,58.642857142857146,55.05660352615965,82.0,75.23581973653621,103.39558218918044,90.35483628950523,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
20.0,300,"(1360.0, 936.0)",45.5,13.451765683359191,24.00049602808823,7.116429432896117,910,96.38461538461539,96.99606531396277,187.30769230769232,115.94321197192558,220.15525354855785,136.95581442275818,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
20.0,300,"(1360.0, 136.0)",45.75,15.036206303453008,29.773979020782946,32.092444886364824,915,50.733333333333334,37.4583620689545,125.46666666666667,187.6279533781917,149.65233276005304,180.35329947857264,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
20.0,300,"(960.0, 136.0)",44.19047619047619,12.207020024087809,24.46441331841744,6.81899389102486,928,73.53333333333333,43.60254834550639,27.333333333333332,38.03448727434382,81.28370701473486,53.80544248130863,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
21.0,300,"(960.0, 936.0)",44.75,10.760460027340839,23.69023167062402,5.702936310515735,895,87.13333333333334,40.85073098761174,133.2,154.70582837544723,180.3559643217589,135.67925216075508,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
21.0,300,"(560.0, 136.0)",42.476190476190474,16.65509802581279,30.727325422975923,26.197492899821185,892,63.07142857142857,57.02563870214656,104.07142857142857,104.04357897790047,123.69073165035844,116.5609713697349,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
21.0,300,"(560.0, 936.0)",43.23809523809524,11.947921763516874,24.69047669600135,5.843725215372217,908,142.07692307692307,203.9217276454796,178.3846153846154,102.98285029858759,244.524059570038,210.72362428035936,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
21.0,300,"(560.0, 536.0)",44.7,11.739250401963492,23.90180419295912,6.027184999919901,894,42.642857142857146,35.10719735499331,78.57142857142857,68.23458934934298,95.20742978619133,69.39670349782176,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
21.0,300,"(960.0, 536.0)",43.523809523809526,11.553680294376818,24.438379704399154,5.652553948572242,914,50.214285714285715,29.782973495003514,52.07142857142857,24.667689351846146,75.75517567247077,31.45762117932099,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
21.0,300,"(1360.0, 136.0)",41.90909090909091,12.026142323020865,25.602351459501964,6.229076785498406,922,40.5,40.623269193899205,37.57142857142857,13.610470159373028,59.81493790745822,36.187433536851735,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
21.0,300,"(960.0, 136.0)",39.391304347826086,12.246522595822094,27.260873925582136,6.262708513256247,906,57.8,40.718873592802964,23.866666666666667,12.510617712789227,67.20588899314099,34.761594966882804,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
21.0,300,"(1360.0, 936.0)",51.44444444444444,12.450891187301602,20.986824651679424,6.953356500275582,926,84.23076923076923,71.54036391184387,205.69230769230768,154.9334271998955,230.66934701607485,159.1169092482508,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
21.0,300,"(1360.0, 536.0)",44.0,11.092683131128332,24.217741645621278,6.144961168091043,924,71.33333333333333,33.99542452873458,60.06666666666667,38.65655040079092,97.48030131573236,42.942490869309104,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
22.0,300,"(960.0, 136.0)",45.45,13.811136810559802,24.018813608075135,7.161750375493114,909,63.53333333333333,41.36160323563657,32.06666666666667,17.437380027464624,78.4860406682654,30.323941370135046,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
22.0,300,"(560.0, 936.0)",48.10526315789474,10.915439267589377,22.038406668740155,5.738098266785177,914,64.92307692307692,71.55467144720294,219.53846153846155,80.16292581085231,232.6675545671434,99.11668247097982,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
22.0,300,"(1360.0, 936.0)",42.0,11.977251164375968,25.51452653052401,6.173756782828443,924,115.70588235294117,167.5135691451617,132.76470588235293,74.09416061119931,188.69237899744394,170.17709872898405,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
22.0,300,"(960.0, 936.0)",45.45,13.238107870840153,24.04185591918712,7.3119820624666705,909,37.92307692307692,21.492258135508088,98.15384615384616,17.749739559719455,107.31149370303613,18.263378973534167,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
22.0,300,"(1360.0, 536.0)",44.4,13.52922762023021,24.85090465389232,8.109085809118795,888,80.38461538461539,59.11987621192731,57.23076923076923,52.730306343701365,108.90254730364367,64.44321142269335,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
22.0,300,"(560.0, 536.0)",45.7,9.854440623394105,23.061964282725544,5.592999933805269,914,51.357142857142854,61.34982494195206,99.35714285714286,38.11937479411064,124.41830808652776,47.39588934888317,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
22.0,300,"(1360.0, 136.0)",43.38095238095238,14.147105342407013,25.288545949707856,7.175852895798877,911,42.0,29.046760330788796,49.214285714285715,46.22024691074027,73.60675426783773,41.81049096489517,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
22.0,300,"(960.0, 536.0)",50.388888888888886,14.232743504128814,21.558449833095025,6.246960351015784,907,55.81818181818182,32.169489163769,87.18181818181819,28.723820275855882,108.72971614159474,27.461273733040176,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
22.0,300,"(560.0, 136.0)",42.333333333333336,9.041351212403583,24.71460036649136,5.169513111559521,889,53.625,63.64439782887415,52.4375,45.29206435734631,78.80038461327385,74.28197550415655,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
23.0,300,"(560.0, 136.0)",44.55,9.677163840712836,23.656732598038563,5.64696653008964,891,37.857142857142854,51.91319284957085,93.57142857142857,67.15303874170475,103.18041350488984,82.14065974440223,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
23.0,300,"(960.0, 136.0)",40.95454545454545,9.749019870210137,25.688693261711194,5.43177794052202,901,41.705882352941174,29.50725674629957,77.47058823529412,102.4994218905125,97.65153547880296,97.8879970761138,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
23.0,300,"(1360.0, 136.0)",43.142857142857146,13.977143635868062,25.467977631124374,7.3270488089336885,906,35.875,18.068878631503395,84.9375,27.265978686817753,94.24654231622077,26.246938134510234,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
23.0,300,"(1360.0, 936.0)",44.19047619047619,13.796545625692472,24.738829360106017,7.060291500121826,928,44.714285714285715,26.745970514743153,166.07142857142858,94.68101656593673,174.4809572777592,93.88995749740936,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
23.0,300,"(960.0, 536.0)",39.52173913043478,9.654328000919502,26.616219478445057,5.45298012575207,909,51.333333333333336,25.098915425881565,38.8,27.350076172959128,70.59381435339404,23.13107667990985,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
23.0,300,"(960.0, 936.0)",47.526315789473685,12.658961548216519,22.73466418978346,6.672124680442597,903,72.5,43.90804785761566,198.25,165.70411632384594,225.21328464604935,152.39442165732603,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
23.0,300,"(560.0, 936.0)",46.1,10.290286682109494,23.00616593917095,6.054526030193678,922,48.642857142857146,28.128803597677855,88.85714285714286,25.8535909162597,105.41082013443322,24.696480345249846,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
23.0,300,"(560.0, 536.0)",50.333333333333336,10.98483803552272,20.968493476609115,5.47379719117741,906,76.38461538461539,28.85117904946657,36.53846153846154,23.857317486111803,89.26515728156316,24.55529402651409,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
23.0,300,"(1360.0, 536.0)",53.35294117647059,15.807448640623559,20.794537647036922,7.092688646575612,907,106.33333333333333,152.3960483593835,35.333333333333336,18.829645656664802,119.02500429009207,148.21397264454149,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
24.0,300,"(1360.0, 136.0)",47.94736842105263,11.449999697589178,22.036488704807432,5.105842765744923,911,95.23076923076923,82.5908859249604,71.23076923076923,85.70086961784249,124.04967541086151,113.66746858743394,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
24.0,300,"(960.0, 536.0)",47.89473684210526,15.1306407031772,45.981363025328776,107.10300282303099,910,99.76923076923077,42.15932025096786,66.53846153846153,48.27105421011865,133.2686126491805,26.9860355245432,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
24.0,300,"(1360.0, 936.0)",48.21052631578947,10.460849051625132,21.733434789280512,4.6892557190999735,916,63.92307692307692,52.43525170438085,155.6153846153846,110.77457252077194,175.5626315530077,111.80577638455047,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
24.0,300,"(560.0, 536.0)",45.65,15.592546296227566,31.32788372565932,39.11642614515079,913,74.07692307692308,27.555430955583496,42.38461538461539,34.14795513990093,93.02436741399919,23.573244080016956,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
24.0,300,"(960.0, 936.0)",42.61904761904762,10.759165264471433,24.981578275313908,6.145334598015983,895,47.92307692307692,40.93045046353544,134.23076923076923,143.55762919262872,152.86680937301054,138.67355182849766,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
24.0,300,"(960.0, 136.0)",43.95238095238095,12.057308356646447,24.295539422943072,5.916143081241596,923,44.46666666666667,36.778375288868986,87.06666666666666,64.29667349266384,104.56185550137273,64.12034290387139,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
24.0,300,"(560.0, 936.0)",47.526315789473685,12.368756994317883,22.655184499850343,6.495611350543597,903,40.92857142857143,67.89746922036647,264.2857142857143,111.59584514246588,270.38195648468775,124.41616985664747,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
24.0,300,"(560.0, 136.0)",42.142857142857146,11.66307038838203,25.385436967250538,6.155863007143191,885,56.0625,37.56572365534837,91.0625,108.38327174315232,115.02386208533368,106.59742563014427,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
24.0,300,"(1360.0, 536.0)",37.291666666666664,9.90992417842953,28.338332703040624,5.9485130024494195,895,54.1764705882353,34.06608680045587,69.3529411764706,23.674113876132072,91.696498369454,32.521293635430546,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
25.0,300,"(960.0, 936.0)",46.89473684210526,12.091296290447088,22.92505118748587,6.441403809577021,891,45.083333333333336,33.52227700433781,44.666666666666664,26.25621619519631,70.38272279984756,29.782920126807905,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
25.0,300,"(960.0, 136.0)",46.25,12.758820478398464,23.582501815009326,7.422032542817324,925,20.357142857142858,19.032330173595,104.64285714285714,52.992731500053246,108.11769505257517,53.343828288925444,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
25.0,300,"(1360.0, 136.0)",47.578947368421055,11.47223554350463,22.399880569412403,5.946579125149695,904,46.84615384615385,42.702632154229185,41.07692307692308,31.16324644503655,64.25389236727123,50.47747792029219,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
25.0,300,"(560.0, 936.0)",47.8421052631579,11.595203899138811,22.171941688904663,5.399631833253727,909,53.30769230769231,40.81361879679307,44.23076923076923,68.86011891023252,77.45597292646787,72.15338328555872,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
25.0,300,"(960.0, 536.0)",46.89473684210526,14.39990766360054,23.391176326140148,6.965218067554266,891,69.5,41.30332051680937,154.21428571428572,58.271750778361806,174.4888543607299,57.162022766318664,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
25.0,300,"(1360.0, 536.0)",43.714285714285715,12.02039083883579,24.490653921480906,6.2370537519165135,918,46.53333333333333,59.042207125261015,101.86666666666666,55.50479458769505,114.78722769899174,77.02483814012955,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
25.0,300,"(560.0, 136.0)",41.09090909090909,11.196221322429565,26.009190837290166,6.350657788938124,904,122.82352941176471,50.54204457574104,69.82352941176471,73.6064537564613,150.22395532619197,73.2537793382072,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
25.0,300,"(1360.0, 936.0)",45.5,12.7455874717488,23.59899869535438,6.000311741722994,910,176.69230769230768,99.82783997030134,305.7692307692308,164.85991902038614,356.8345311727707,185.81846511607372,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
25.0,300,"(560.0, 536.0)",48.63157894736842,12.11006769643293,21.981823851697477,5.987691163522357,924,56.23076923076923,30.283668729465,177.69230769230768,35.15325702249993,188.68084085744613,35.900529043939976,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
26.0,300,"(960.0, 136.0)",43.23809523809524,10.975751463175808,24.63255486285661,6.179361491884722,908,76.26666666666667,34.43538232044993,103.86666666666666,48.62354253742614,137.53645464888373,35.194558896921556,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
