onset	duration	trial_index	trial-tag	center_x	center_y	start-x	start-y
415.804	0.506	306		960.0	536.0		
416.905	0.504	307		960.0	536.0		
418.039	0.559	308		960.0	536.0		
419.176	0.561	309		960.0	536.0		
420.34	0.571	310		960.0	536.0		
421.95	1.001	311		960.0	536.0		
423.374	0.856	312		960.0	536.0		
424.841	0.895	313		960.0	536.0		
426.476	1.026	314		960.0	536.0		
427.774	0.726	315		960.0	536.0		
429.212	0.863	316		960.0	536.0		
430.742	0.956	317		960.0	536.0		
432.109	0.791	318		960.0	536.0		
433.318	0.634	319		960.0	536.0		
434.718	0.831	320		960.0	536.0		
436.019	0.733	321		960.0	536.0		
437.576	0.967	322		960.0	536.0		
438.811	0.659	323		960.0	536.0		
439.577	0.703	324					
441.619		325	fixation-stimulus	960.0	536.0	0.0	0.0
442.578		326	validation-stimulus	960.0	536.0	0.0	0.0
443.533		327	validation-stimulus	960.0	536.0	0.0	-379.0
444.488		328	validation-stimulus	960.0	536.0	-379.0	-379.0
445.447		329	validation-stimulus	960.0	536.0	-379.0	379.0
446.403		330	validation-stimulus	960.0	536.0	0.0	379.0
447.343		331	validation-stimulus	960.0	536.0	379.0	0.0
448.305		332	validation-stimulus	960.0	536.0	379.0	379.0
449.225		333	validation-stimulus	960.0	536.0	379.0	-379.0
450.19		334	validation-stimulus	960.0	536.0	-379.0	0.0
452.24		335	fixation-stimulus	960.0	536.0	0.0	0.0
453.204		336	validation-stimulus	960.0	536.0	379.0	379.0
454.142		337	validation-stimulus	960.0	536.0	-379.0	-379.0
455.103		338	validation-stimulus	960.0	536.0	-379.0	0.0
456.063		339	validation-stimulus	960.0	536.0	-379.0	379.0
457.015		340	validation-stimulus	960.0	536.0	379.0	0.0
457.973		341	validation-stimulus	960.0	536.0	0.0	-379.0
458.933		342	validation-stimulus	960.0	536.0	0.0	0.0
459.897		343	validation-stimulus	960.0	536.0	379.0	-379.0
460.866		344	validation-stimulus	960.0	536.0	0.0	379.0
462.931		345	fixation-stimulus	960.0	536.0	0.0	0.0
463.898		346	validation-stimulus	960.0	536.0	-379.0	-379.0
464.845		347	validation-stimulus	960.0	536.0	-379.0	0.0
465.798		348	validation-stimulus	960.0	536.0	379.0	379.0
466.744		349	validation-stimulus	960.0	536.0	-379.0	379.0
467.716		350	validation-stimulus	960.0	536.0	0.0	-379.0
468.685		351	validation-stimulus	960.0	536.0	0.0	0.0
469.627		352	validation-stimulus	960.0	536.0	379.0	0.0
470.566		353	validation-stimulus	960.0	536.0	0.0	379.0
471.513		354	validation-stimulus	960.0	536.0	379.0	-379.0
473.573		355	fixation-stimulus	960.0	536.0	0.0	0.0
474.529		356	validation-stimulus	960.0	536.0	379.0	-379.0
475.5		357	validation-stimulus	960.0	536.0	-379.0	-379.0
476.455		358	validation-stimulus	960.0	536.0	379.0	379.0
477.411		359	validation-stimulus	960.0	536.0	0.0	-379.0
478.373		360	validation-stimulus	960.0	536.0	379.0	0.0
479.344		361	validation-stimulus	960.0	536.0	-379.0	0.0
480.293		362	validation-stimulus	960.0	536.0	-379.0	379.0
481.25		363	validation-stimulus	960.0	536.0	0.0	379.0
482.192		364	validation-stimulus	960.0	536.0	0.0	0.0
484.245		365	fixation-stimulus	960.0	536.0	0.0	0.0
485.185		366	validation-stimulus	960.0	536.0	379.0	-379.0
486.142		367	validation-stimulus	960.0	536.0	0.0	0.0
487.1		368	validation-stimulus	960.0	536.0	-379.0	379.0
488.07		369	validation-stimulus	960.0	536.0	0.0	-379.0
489.016		370	validation-stimulus	960.0	536.0	-379.0	-379.0
489.976		371	validation-stimulus	960.0	536.0	-379.0	0.0
490.938		372	validation-stimulus	960.0	536.0	0.0	379.0
491.883		373	validation-stimulus	960.0	536.0	379.0	379.0
492.848		374	validation-stimulus	960.0	536.0	379.0	0.0
494.903		375	fixation-stimulus	960.0	536.0	0.0	0.0
495.846		376	validation-stimulus	960.0	536.0	0.0	0.0
496.789		377	validation-stimulus	960.0	536.0	0.0	-379.0
497.734		378	validation-stimulus	960.0	536.0	379.0	0.0
498.696		379	validation-stimulus	960.0	536.0	-379.0	379.0
499.663		380	validation-stimulus	960.0	536.0	379.0	379.0
500.628		381	validation-stimulus	960.0	536.0	-379.0	0.0
501.595		382	validation-stimulus	960.0	536.0	0.0	379.0
502.554		383	validation-stimulus	960.0	536.0	379.0	-379.0
503.518		384	validation-stimulus	960.0	536.0	-379.0	-379.0
505.571		385	fixation-stimulus	960.0	536.0	0.0	0.0
506.537		386	validation-stimulus	960.0	536.0	379.0	379.0
507.504		387	validation-stimulus	960.0	536.0	379.0	0.0
508.473		388	validation-stimulus	960.0	536.0	-379.0	0.0
509.438		389	validation-stimulus	960.0	536.0	0.0	379.0
510.4		390	validation-stimulus	960.0	536.0	379.0	-379.0
511.34		391	validation-stimulus	960.0	536.0	0.0	-379.0
